office,district,party,county,candidate,precinct,votes,winner
State Treasurer,,D,Laramie,Ron Redo,Kiwanis Community House/Cheyenne 1-6,240,
State Treasurer,,D,Laramie,Ron Redo,WY. Emergency Mgmt Agency 1-7,111,
State Treasurer,,D,Laramie,Ron Redo,Storey Gym 1-8,289,
State Treasurer,,D,Laramie,Ron Redo,Alta Vista Elementary School 1-9,139,
State Treasurer,,D,Laramie,Ron Redo,Holiday Inn/Cheyenne 1-10,228,
State Treasurer,,D,Laramie,Ron Redo,Westgate Club House/Cheyenne 2-1,122,
State Treasurer,,D,Laramie,Ron Redo,Kiwanis Community House/Cheyenne 2-2,134,
State Treasurer,,D,Laramie,Ron Redo,Kiwanis Community House/Cheyenne 2-3,111,
State Treasurer,,D,Laramie,Ron Redo,City Fire Station #6 2-4,115,
State Treasurer,,D,Laramie,Ron Redo,Cheyenne Berean Church 2-5,216,
State Treasurer,,D,Laramie,Ron Redo,Hobbs Elementary School 2-6,271,
State Treasurer,,D,Laramie,Ron Redo,Kiwanis Community House/Cheyenne 2-7,142,
State Treasurer,,D,Laramie,Ron Redo,Cheyenne Berean Church 2-8,194,
State Treasurer,,D,Laramie,Ron Redo,Good Shepherd Lutheran Church 2-9,150,
State Treasurer,,D,Laramie,Ron Redo,County Governmental Complex 2-10,24,
State Treasurer,,D,Laramie,Ron Redo,Cheyenne Housing Authority 2-11,226,
State Treasurer,,D,Laramie,Ron Redo,Northwoods Presbyterian Church 2-12,113,
State Treasurer,,D,Laramie,Ron Redo,County Government Complex 2-13,21,
State Treasurer,,D,Laramie,Ron Redo,Anderson Elementary School 2-14,162,
State Treasurer,,D,Laramie,Ron Redo,First Baptist Church 3-1,150,
State Treasurer,,D,Laramie,Ron Redo,American Legion Post #6 3-2,187,
State Treasurer,,D,Laramie,Ron Redo,First Congregational Church/Cheyenne 3-3,152,
State Treasurer,,D,Laramie,Ron Redo,First Congregational Church/Cheyenne 3-4,203,
State Treasurer,,D,Laramie,Ron Redo,IBEW #415 3-5,305,
State Treasurer,,D,Laramie,Ron Redo,St. Andrews Episcopal Church 3-6,243,
State Treasurer,,D,Laramie,Ron Redo,Sunnyside Baptist Church 3-7,103,
State Treasurer,,D,Laramie,Ron Redo,Dildine Elementary School 3-8,171,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-9,242,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-10,179,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-11,32,
State Treasurer,,D,Laramie,Ron Redo,VFW Post #1881 3-12,177,
State Treasurer,,D,Laramie,Ron Redo,Willadsen Elementary School 4-1,18,
State Treasurer,,D,Laramie,Ron Redo,Gilchrist Elementary School 4-2,134,
State Treasurer,,D,Laramie,Ron Redo,Iron Mountain Country Church 4-3,43,
State Treasurer,,D,Laramie,Ron Redo,Shrine Club 4-4,84,
State Treasurer,,D,Laramie,Ron Redo,Shrine Club 4-5,4,
State Treasurer,,D,Laramie,Ron Redo,Shrine Club 4-6,210,
State Treasurer,,D,Laramie,Ron Redo,Hitching Post Inn 4-7,164,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Community College 4-8,247,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Community College 4-9,217,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Community College 5-1,257,
State Treasurer,,D,Laramie,Ron Redo,Davis Elementary School 5-2,257,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Fire Dist. #2 5-3,231,
State Treasurer,,D,Laramie,Ron Redo,Cheyenne Hills Church 5-4,202,
State Treasurer,,D,Laramie,Ron Redo,Archer Property 5-5,91,
State Treasurer,,D,Laramie,Ron Redo,Carpenter Fire Station 6-1,125,
State Treasurer,,D,Laramie,Ron Redo,Burns Community Center 6-2,146,
State Treasurer,,D,Laramie,Ron Redo,Pine Bluffs High School 6-3,119,
State Treasurer,,D,Laramie,Ron Redo,Meriden 6-4,13,
State Treasurer,,D,Laramie,Ron Redo,Albin Community Center 6-5,24,
State Treasurer,,D,Laramie,Ron Redo,Laramie County Community College 7-1,17,
State Treasurer,,D,Laramie,Ron Redo,Davis Elementary School 7-2,7,
State Treasurer,,D,Laramie,Ron Redo,Mary Godfrey Playhouse 7-3,0,
State Treasurer,,D,Laramie,Ron Redo,Mary Godfrey Playhouse 7-4,31,
State Treasurer,,D,Laramie,Ron Redo,County Government Complex 7-5,46,
State Treasurer,,D,Laramie,Ron Redo,,9064,
State Treasurer,,R,Laramie,Joe Meyer,Holiday Inn/Cheyenne 1-1,470,
State Treasurer,,R,Laramie,Joe Meyer,Holiday Inn/Cheyenne 1-2,274,
State Treasurer,,R,Laramie,Joe Meyer,City Fire Headquarters #1 1-3,344,
State Treasurer,,R,Laramie,Joe Meyer,Laramie County Library 1-4,264,
State Treasurer,,R,Laramie,Joe Meyer,Kiwanis Community House/Cheyenne 1-5,438,
State Treasurer,,R,Laramie,Joe Meyer,Kiwanis Community House/Cheyenne 1-6,478,
State Treasurer,,R,Laramie,Joe Meyer,WY. Emergency Mgmt Agency 1-7,203,
State Treasurer,,R,Laramie,Joe Meyer,Storey Gym 1-8,451,
State Treasurer,,R,Laramie,Joe Meyer,Alta Vista Elementary School 1-9,268,
State Treasurer,,R,Laramie,Joe Meyer,Holiday Inn/Cheyenne 1-10,262,
State Treasurer,,R,Laramie,Joe Meyer,Westgate Club House/Cheyenne 2-1,417,
State Treasurer,,R,Laramie,Joe Meyer,Kiwanis Community House/Cheyenne 2-2,488,
State Treasurer,,R,Laramie,Joe Meyer,Kiwanis Community House/Cheyenne 2-3,476,
State Treasurer,,R,Laramie,Joe Meyer,City Fire Station #6 2-4,435,
State Treasurer,,R,Laramie,Joe Meyer,Cheyenne Berean Church 2-5,636,
State Treasurer,,R,Laramie,Joe Meyer,Hobbs Elementary School 2-6,744,
State Treasurer,,R,Laramie,Joe Meyer,Kiwanis Community House/Cheyenne 2-7,343,
State Treasurer,,R,Laramie,Joe Meyer,Cheyenne Berean Church 2-8,544,
State Treasurer,,R,Laramie,Joe Meyer,Good Shepherd Lutheran Church 2-9,372,
State Treasurer,,R,Laramie,Joe Meyer,County Governmental Complex 2-10,109,
State Treasurer,,R,Laramie,Joe Meyer,Cheyenne Housing Authority 2-11,386,
State Treasurer,,R,Laramie,Joe Meyer,Northwoods Presbyterian Church 2-12,325,
State Treasurer,,R,Laramie,Joe Meyer,County Government Complex 2-13,80,
State Treasurer,,R,Laramie,Joe Meyer,Anderson Elementary School 2-14,580,
State Treasurer,,R,Laramie,Joe Meyer,First Baptist Church 3-1,526,
State Treasurer,,R,Laramie,Joe Meyer,American Legion Post #6 3-2,255,
State Treasurer,,R,Laramie,Joe Meyer,First Congregational Church/Cheyenne 3-3,289,
State Treasurer,,R,Laramie,Joe Meyer,First Congregational Church/Cheyenne 3-4,403,
State Treasurer,,R,Laramie,Joe Meyer,IBEW #415 3-5,541,
State Treasurer,,R,Laramie,Joe Meyer,St. Andrews Episcopal Church 3-6,408,
State Treasurer,,R,Laramie,Joe Meyer,Sunnyside Baptist Church 3-7,181,
State Treasurer,,R,Laramie,Joe Meyer,Dildine Elementary School 3-8,412,
State Treasurer,,R,Laramie,Joe Meyer,VFW Post #1881 3-9,558,
State Treasurer,,R,Laramie,Joe Meyer,VFW Post #1881 3-10,397,
State Treasurer,,R,Laramie,Joe Meyer,VFW Post #1881 3-11,136,
State Treasurer,,R,Laramie,Joe Meyer,VFW Post #1881 3-12,385,
State Treasurer,,R,Laramie,Joe Meyer,Willadsen Elementary School 4-1,78,
State Treasurer,,R,Laramie,Joe Meyer,Gilchrist Elementary School 4-2,343,
State Treasurer,,R,Laramie,Joe Meyer,Iron Mountain Country Church 4-3,164,
State Treasurer,,R,Laramie,Joe Meyer,Shrine Club 4-4,295,
State Treasurer,,R,Laramie,Joe Meyer,Shrine Club 4-5,56,
State Treasurer,,R,Laramie,Joe Meyer,Shrine Club 4-6,975,
State Treasurer,,R,Laramie,Joe Meyer,Hitching Post Inn 4-7,466,
State Treasurer,,R,Laramie,Joe Meyer,Laramie County Community College 4-8,385,
State Treasurer,,R,Laramie,Joe Meyer,Laramie County Community College 4-9,470,
State Treasurer,,R,Laramie,Joe Meyer,Laramie County Community College 5-1,411,
State Treasurer,,R,Laramie,Joe Meyer,Davis Elementary School 5-2,827,
State Treasurer,,R,Laramie,Joe Meyer,Laramie County Fire Dist. #2 5-3,448,
State Treasurer,,R,Laramie,Joe Meyer,Cheyenne Hills Church 5-4,638,
State Treasurer,,R,Laramie,Joe Meyer,Archer Property 5-5,313,
State Treasurer,,R,Laramie,Joe Meyer,Carpenter Fire Station 6-1,386,
State Treasurer,,R,Laramie,Joe Meyer,Burns Community Center 6-2,429,
State Treasurer,,R,Laramie,Joe Meyer,Pine Bluffs High School 6-3,493,
State Treasurer,,R,Laramie,Joe Meyer,Meriden 6-4,69,
State Treasurer,,R,Laramie,Joe Meyer,Albin Community Center 6-5,138,
State Treasurer,,R,Laramie,Joe Meyer,Laramie County Community College 7-1,15,
State Treasurer,,R,Laramie,Joe Meyer,Davis Elementary School 7-2,15,
State Treasurer,,R,Laramie,Joe Meyer,Mary Godfrey Playhouse 7-3,9,
State Treasurer,,R,Laramie,Joe Meyer,Mary Godfrey Playhouse 7-4,47,
State Treasurer,,R,Laramie,Joe Meyer,County Government Complex 7-5,55,
State Treasurer,,R,Laramie,Joe Meyer,,21403,TRUE
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Holiday Inn/Cheyenne 1-1,444,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Holiday Inn/Cheyenne 1-2,286,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,City Fire Headquarters #1 1-3,374,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Library 1-4,214,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Kiwanis Community House/Cheyenne 1-5,293,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Kiwanis Community House/Cheyenne 1-6,349,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,WY. Emergency Mgmt Agency 1-7,158,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Storey Gym 1-8,386,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Alta Vista Elementary School 1-9,208,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Holiday Inn/Cheyenne 1-10,311,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Westgate Club House/Cheyenne 2-1,213,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Kiwanis Community House/Cheyenne 2-2,225,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Kiwanis Community House/Cheyenne 2-3,172,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,City Fire Station #6 2-4,196,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Cheyenne Berean Church 2-5,353,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Hobbs Elementary School 2-6,414,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Kiwanis Community House/Cheyenne 2-7,224,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Cheyenne Berean Church 2-8,315,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Good Shepherd Lutheran Church 2-9,235,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,County Governmental Complex 2-10,37,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Cheyenne Housing Authority 2-11,285,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Northwoods Presbyterian Church 2-12,185,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,County Government Complex 2-13,38,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Anderson Elementary School 2-14,300,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,First Baptist Church 3-1,277,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,American Legion Post #6 3-2,240,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,First Congregational Church/Cheyenne 3-3,227,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,First Congregational Church/Cheyenne 3-4,283,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,IBEW #415 3-5,419,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,St. Andrews Episcopal Church 3-6,330,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Sunnyside Baptist Church 3-7,139,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Dildine Elementary School 3-8,248,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-9,333,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-10,254,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-11,57,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,VFW Post #1881 3-12,266,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Willadsen Elementary School 4-1,32,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Gilchrist Elementary School 4-2,209,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Iron Mountain Country Church 4-3,69,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Shrine Club 4-4,121,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Shrine Club 4-5,13,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Shrine Club 4-6,391,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Hitching Post Inn 4-7,241,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Community College 4-8,358,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Community College 4-9,311,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Community College 5-1,323,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Davis Elementary School 5-2,418,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Fire Dist. #2 5-3,313,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Cheyenne Hills Church 5-4,320,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Archer Property 5-5,139,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Carpenter Fire Station 6-1,176,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Burns Community Center 6-2,243,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Pine Bluffs High School 6-3,171,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Meriden 6-4,17,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Albin Community Center 6-5,50,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Laramie County Community College 7-1,17,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Davis Elementary School 7-2,9,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Mary Godfrey Playhouse 7-3,0,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,Mary Godfrey Playhouse 7-4,41,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,County Government Complex 7-5,57,
Superintendent of Public Instruction,,D,Laramie,Michelle L. Hoffman,,13327,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Holiday Inn/Cheyenne 1-1,349,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Holiday Inn/Cheyenne 1-2,225,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,City Fire Headquarters #1 1-3,263,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Laramie County Library 1-4,207,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Kiwanis Community House/Cheyenne 1-5,351,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Kiwanis Community House/Cheyenne 1-6,390,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,WY. Emergency Mgmt Agency 1-7,157,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Storey Gym 1-8,354,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Alta Vista Elementary School 1-9,195,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Holiday Inn/Cheyenne 1-10,183,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Westgate Club House/Cheyenne 2-1,323,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Kiwanis Community House/Cheyenne 2-2,397,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Kiwanis Community House/Cheyenne 2-3,414,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,City Fire Station #6 2-4,349,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Cheyenne Berean Church 2-5,498,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Hobbs Elementary School 2-6,594,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Kiwanis Community House/Cheyenne 2-7,266,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Cheyenne Berean Church 2-8,422,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Good Shepherd Lutheran Church 2-9,291,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,County Governmental Complex 2-10,102,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Cheyenne Housing Authority 2-11,330,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Northwoods Presbyterian Church 2-12,251,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,County Government Complex 2-13,62,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Anderson Elementary School 2-14,443,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,First Baptist Church 3-1,394,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,American Legion Post #6 3-2,198,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,First Congregational Church/Cheyenne 3-3,215,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,First Congregational Church/Cheyenne 3-4,321,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,IBEW #415 3-5,429,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,St. Andrews Episcopal Church 3-6,319,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Sunnyside Baptist Church 3-7,147,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Dildine Elementary School 3-8,337,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,VFW Post #1881 3-9,460,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,VFW Post #1881 3-10,320,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,VFW Post #1881 3-11,107,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,VFW Post #1881 3-12,292,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Willadsen Elementary School 4-1,65,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Gilchrist Elementary School 4-2,268,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Iron Mountain Country Church 4-3,139,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Shrine Club 4-4,250,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Shrine Club 4-5,48,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Shrine Club 4-6,778,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Hitching Post Inn 4-7,395,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Laramie County Community College 4-8,280,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Laramie County Community College 4-9,373,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Laramie County Community College 5-1,342,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Davis Elementary School 5-2,676,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Laramie County Fire Dist. #2 5-3,358,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Cheyenne Hills Church 5-4,522,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Archer Property 5-5,259,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Carpenter Fire Station 6-1,327,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Burns Community Center 6-2,338,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Pine Bluffs High School 6-3,446,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Meriden 6-4,67,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Albin Community Center 6-5,114,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Laramie County Community College 7-1,15,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Davis Elementary School 7-2,14,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Mary Godfrey Playhouse 7-3,9,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,Mary Godfrey Playhouse 7-4,38,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,County Government Complex 7-5,44,
Superintendent of Public Instruction,,R,Laramie,Jim McBride,,17120,TRUE
State Senate,5,D,Laramie,Randall M. Lane,Kiwanis Community House/Cheyenne 1-5,264,
State Senate,5,D,Laramie,Randall M. Lane,Kiwanis Community House/Cheyenne 1-6,319,
State Senate,5,D,Laramie,Randall M. Lane,Westgate Club House/Cheyenne 2-1,181,
State Senate,5,D,Laramie,Randall M. Lane,Kiwanis Community House/Cheyenne 2-2,238,
State Senate,5,D,Laramie,Randall M. Lane,Kiwanis Community House/Cheyenne 2-3,213,
State Senate,5,D,Laramie,Randall M. Lane,City Fire Station #6 2-4,169,
State Senate,5,D,Laramie,Randall M. Lane,Cheyenne Berean Church 2-5,313,
State Senate,5,D,Laramie,Randall M. Lane,Kiwanis Community House/Cheyenne 2-7,196,
State Senate,5,D,Laramie,Randall M. Lane,Gilchrist Elementary School 4-2,200,
State Senate,5,D,Laramie,Randall M. Lane,Hitching Post Inn 4-7,244,
State Senate,5,D,Laramie,Randall M. Lane,Davis Elementary School 7-2,9,
State Senate,5,D,Laramie,Randall M. Lane,,2346,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Kiwanis Community House/Cheyenne 1-5,379,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Kiwanis Community House/Cheyenne 1-6,414,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Westgate Club House/Cheyenne 2-1,345,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Kiwanis Community House/Cheyenne 2-2,379,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Kiwanis Community House/Cheyenne 2-3,374,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",City Fire Station #6 2-4,382,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Cheyenne Berean Church 2-5,537,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Kiwanis Community House/Cheyenne 2-7,299,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Gilchrist Elementary School 4-2,276,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Hitching Post Inn 4-7,394,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",Davis Elementary School 7-2,14,
State Senate,5,R,Laramie,"Robert ""Bob"" Fecht",,3793,TRUE
State Senate,7,D,Laramie,Kathryn L. Sessions,Storey Gym 1-8,594,
State Senate,7,D,Laramie,Kathryn L. Sessions,Alta Vista Elementary School 1-9,337,
State Senate,7,D,Laramie,Kathryn L. Sessions,American Legion Post #6 3-2,359,
State Senate,7,D,Laramie,Kathryn L. Sessions,IBEW #415 3-5,687,
State Senate,7,D,Laramie,Kathryn L. Sessions,VFW Post #1881 3-9,618,
State Senate,7,D,Laramie,Kathryn L. Sessions,VFW Post #1881 3-10,478,
State Senate,7,D,Laramie,Kathryn L. Sessions,VFW Post #1881 3-12,455,
State Senate,7,D,Laramie,Kathryn L. Sessions,Laramie County Community College 5-1,541,
State Senate,7,D,Laramie,Kathryn L. Sessions,County Government Complex 7-5,88,
State Senate,7,D,Laramie,Kathryn L. Sessions,,4157,TRUE
State House,7,R,Laramie,Doug Samuelson,Hobbs Elementary School 2-6,823,
State House,7,R,Laramie,Doug Samuelson,Cheyenne Berean Church 2-8,625,
State House,7,R,Laramie,Doug Samuelson,County Governmental Complex 2-10,120,
State House,7,R,Laramie,Doug Samuelson,Iron Mountain Country Church 4-3,183,
State House,7,R,Laramie,Doug Samuelson,Shrine Club 4-4,330,
State House,7,R,Laramie,Doug Samuelson,Shrine Club 4-5,60,
State House,7,R,Laramie,Doug Samuelson,Shrine Club 4-6,1048,
State House,7,R,Laramie,Doug Samuelson,Davis Elementary School 5-2,928,
State House,7,R,Laramie,Doug Samuelson,,4117,TRUE
State House,8,D,Laramie,Lori Millin,Kiwanis Community House/Cheyenne 1-5,331,
State House,8,D,Laramie,Lori Millin,Kiwanis Community House/Cheyenne 1-6,417,
State House,8,D,Laramie,Lori Millin,Westgate Club House/Cheyenne 2-1,248,
State House,8,D,Laramie,Lori Millin,City Fire Station #6 2-4,279,
State House,8,D,Laramie,Lori Millin,Cheyenne Berean Church 2-5,418,
State House,8,D,Laramie,Lori Millin,Kiwanis Community House/Cheyenne 2-7,250,
State House,8,D,Laramie,Lori Millin,Davis Elementary School 7-2,13,
State House,8,D,Laramie,Lori Millin,,1956,TRUE
State House,8,R,Laramie,R. Larry Meuli,Kiwanis Community House/Cheyenne 1-5,319,
State House,8,R,Laramie,R. Larry Meuli,Kiwanis Community House/Cheyenne 1-6,339,
State House,8,R,Laramie,R. Larry Meuli,Westgate Club House/Cheyenne 2-1,298,
State House,8,R,Laramie,R. Larry Meuli,City Fire Station #6 2-4,281,
State House,8,R,Laramie,R. Larry Meuli,Cheyenne Berean Church 2-5,449,
State House,8,R,Laramie,R. Larry Meuli,Kiwanis Community House/Cheyenne 2-7,251,
State House,8,R,Laramie,R. Larry Meuli,Davis Elementary School 7-2,10,
State House,8,R,Laramie,R. Larry Meuli,,1947,
State House,9,D,Laramie,Sleeter C. Dover,Good Shepherd Lutheran Church 2-9,225,
State House,9,D,Laramie,Sleeter C. Dover,Cheyenne Housing Authority 2-11,297,
State House,9,D,Laramie,Sleeter C. Dover,Northwoods Presbyterian Church 2-12,175,
State House,9,D,Laramie,Sleeter C. Dover,Anderson Elementary School 2-14,357,
State House,9,D,Laramie,Sleeter C. Dover,Dildine Elementary School 3-8,215,
State House,9,D,Laramie,Sleeter C. Dover,Mary Godfrey Playhouse 7-3,1,
State House,9,D,Laramie,Sleeter C. Dover,,1270,
State House,9,R,Laramie,David Zwonitzer,Good Shepherd Lutheran Church 2-9,297,
State House,9,R,Laramie,David Zwonitzer,Cheyenne Housing Authority 2-11,316,
State House,9,R,Laramie,David Zwonitzer,Northwoods Presbyterian Church 2-12,270,
State House,9,R,Laramie,David Zwonitzer,Anderson Elementary School 2-14,388,
State House,9,R,Laramie,David Zwonitzer,Dildine Elementary School 3-8,380,
State House,9,R,Laramie,David Zwonitzer,Mary Godfrey Playhouse 7-3,8,
State House,9,R,Laramie,David Zwonitzer,,1659,TRUE
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",County Government Complex 2-13,85,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",VFW Post #1881 3-11,144,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Laramie County Fire Dist. #2 5-3,542,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Cheyenne Hills Church 5-4,710,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Archer Property 5-5,340,
State House,10,R,Laramie,"Rodney ""Pete"" Anderson",Carpenter Fire Station 6-1,424,
